File name,Dates,Description physique,Dimensions,Données techniques,Informations sur les modalités d'entrée,Matière,Nom géographique,Édifice,latitude,longitude,code_insee_commune,trans_city,trans_confidence,trans_hamlet_uniformise,trans_monument_uniformise,trans_ocr_text,coordonnees_georeferencement,adresse_precise,source_georef
FRAD084_07FI002_0002.jpg,[vers 1930],"Dimensions 9,5 x 15 cm

Données techniques Carte-image coloriée, avec bordure. Aspect mat","9,5 x 15 cm","Carte-image coloriée, avec bordure. Aspect mat",,château,"Ansouis (Vaucluse, France)","Ansouis (Vaucluse, France) -- Château",43.7365172868,5.47136689464,84002.0,Ansouis,0.98,Aucun lieu-dit,Château d'Ansouis,N° 152 — Château d'ANSOUIS (Vaucluse) — Façade principale,"43.7388208, 5.4638885","Château d'Ansouis, Place de l'Église, Ansouis, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84240, France",monument_uniformise
FRAD084_07FI002_0006.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat.",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat.",,château,"Ansouis (Vaucluse, France)","Ansouis (Vaucluse, France) -- Château",43.7365172868,5.47136689464,84002.0,Ansouis,0.98,Aucun lieu-dit,Château d'Ansouis,CHATEAU D'ANSOUIS (Vaucluse). — La Porte d'entrée,"43.7388208, 5.4638885","Château d'Ansouis, Place de l'Église, Ansouis, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84240, France",monument_uniformise
FRAD084_07FI002_0004.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat",,château,"Ansouis (Vaucluse, France)","Ansouis (Vaucluse, France) -- Château",43.7365172868,5.47136689464,84002.0,Ansouis,0.98,Aucun lieu-dit,Château d'Ansouis,CHÂTEAU D'ANSOUIS (· VAUCLUSE ·),"43.7388208, 5.4638885","Château d'Ansouis, Place de l'Église, Ansouis, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84240, France",monument_uniformise
FRAD084_07FI002_0003.jpg,[vers 1960],"Dimensions 10 x 15 cm

Données techniques Carte postale cliché aérien, pleine feuille, noir et blanc. Aspect brillant",10 x 15 cm,"Carte postale cliché aérien, pleine feuille, noir et blanc. Aspect brillant",,château,"Ansouis (Vaucluse, France)","Ansouis (Vaucluse, France) -- Château",43.7365172868,5.47136689464,84002.0,,0.95,Aucun lieu-dit,Aucun monument,LAZIE SERVICE AERIEN,"43.7365172868, 5.47136689464",,commune (fallback)
FRAD084_07FI003_0001.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale nuage, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale nuage, noir et blanc. Aspect mat",,,"Apt (Vaucluse, France)",,43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Aucun monument,APT. — Vue générale.,"43.879393265, 5.38921757843",,commune (fallback)
FRAD084_07FI003_0002.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale nuage, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale nuage, noir et blanc. Aspect mat",,,"Apt (Vaucluse, France)",,43.879393265,5.38921757843,84003.0,Apt,0.99,Aucun lieu-dit,Aucun monument,"Apt le
No 59. J. Brun & Cie, éditeurs à Carpentras
APT. - Vue générale","43.879393265, 5.38921757843",,commune (fallback)
FRAD084_07FI003_0027.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale nuage, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale nuage, noir et blanc. Aspect mat",,,"Apt (Vaucluse, France)",,43.879393265,5.38921757843,84003.0,Apt,0.95,Beaumes,Aucun monument,"Apt
Vue des Beaumes
Colange. lib.-édit., Apt","43.7604777, 5.2571181","Les Beaumes, Puget, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84360, France",hameau
FRAD084_07FI003_0003.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat",,,"Apt (Vaucluse, France)",,43.879393265,5.38921757843,84003.0,Apt,0.95,Quai de la Liberté,Aucun monument,Col. du Bureau de la Presse Catholique. 202. - APT (Vaucluse). - Vue Générale et Quai de la Liberté. MARIO,"43.8773222, 5.3953658","Quai de la Liberté, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",hameau
FRAD084_07FI003_0059.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat",,,"Apt (Vaucluse, France)",,43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Aucun monument,"Edition Jouve - Apt
APT (Vaucluse). — Vue panoramique.","43.879393265, 5.38921757843",,commune (fallback)
FRAD084_07FI003_0035.jpg,[vers 1950],"Dimensions 9 x 14 cm

Données techniques Carte postale cliché aérien, pleine feuille, noir et blanc. Aspect brillant",9 x 14 cm,"Carte postale cliché aérien, pleine feuille, noir et blanc. Aspect brillant",,,"Apt (Vaucluse, France)",,43.879393265,5.38921757843,84003.0,,0.95,Aucun lieu-dit,Aucun monument,Canny,"43.879393265, 5.38921757843",,commune (fallback)
FRAD084_07FI003_0036.jpg,[vers 1950],"Dimensions 9 x 14 cm

Données techniques Carte postale cliché aérien, bords dentelés, noir et blanc. Aspect brillant",9 x 14 cm,"Carte postale cliché aérien, bords dentelés, noir et blanc. Aspect brillant",,,"Apt (Vaucluse, France)",,43.879393265,5.38921757843,84003.0,,0.95,Aucun lieu-dit,Aucun monument,Crim,"43.879393265, 5.38921757843",,commune (fallback)
FRAD084_07FI003_0004.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat",,hôtel de la sous-préfecture,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Sous-préfecture",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Sous-Préfecture et Palais de Justice,"A Suau. Libraire, Apt
APT — Sous-Préfecture et Palais de Justice","43.875683, 5.3947582","Sous-Préfecture d'Apt, Rue du Jardin de l'Evéché, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",edifice
FRAD084_07FI003_0043.jpg,[vers 1950],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, noir et blanc. Aspect brillant",9 x 14 cm,"Carte postale avec bordure, noir et blanc. Aspect brillant",,hôtel de la sous-préfecture,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Sous-préfecture",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Aucun monument,22. Apt. La Sous-Préfecture. II.,"43.875683, 5.3947582","Sous-Préfecture d'Apt, Rue du Jardin de l'Evéché, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",edifice
FRAD084_07FI003_0005.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale nuage, verdâtre. Aspect mat",9 x 14 cm,"Carte postale nuage, verdâtre. Aspect mat",,hôtel de ville,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Hôtel de ville",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Hôtel de Ville et Sous-Préfecture,"Apt
Colange, lib.-édit., Apt
Hôtel de Ville et Sous-Préfecture","43.9120799, 5.2005264","Hôtel de Ville, Chemin de l'Hôpital, Gordes, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84220, France",edifice
FRAD084_07FI003_0066.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale nuage, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale nuage, noir et blanc. Aspect mat",Don des Archives départementales des Bouches-du-Rhône (2002),hôtel de ville,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Hôtel de ville",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Hôtel de Ville et Sous-Préfecture,"Apt
Colange, lib.-édit., Apt
Hôtel de Ville et Sous-Préfecture
ancien évêché","43.9120799, 5.2005264","Hôtel de Ville, Chemin de l'Hôpital, Gordes, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84220, France",edifice
FRAD084_07FI003_0015.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale nuage, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale nuage, noir et blanc. Aspect mat",,halle,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Halles",43.879393265,5.38921757843,84003.0,Apt,0.98,Aucun lieu-dit,Halles et Dôme Sainte-Anne,"Apt
Colange lib.-édit., Apt - Phototype A. Bergeret et Cie, Nancy
Halles et Dôme Sainte-Anne","43.879393265, 5.38921757843",,commune (fallback)
FRAD084_07FI003_0018.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale nuage, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale nuage, noir et blanc. Aspect mat",,halle,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Halles",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Halle aux grains,APT. - Halle aux grains,"43.8763776, 5.3966496","Médiathèque - La halle aux grains, Place Carnot, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",monument_uniformise
FRAD084_07FI003_0063.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat",Don des Archives dépatementales des Bouches-du-Rhône (2002),église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.99,Aucun lieu-dit,La Cathédrale,"Édition Suau - Apt
Apt (Vaucluse) — La Cathédrale","43.8762072, 5.3968728","Rue de la Cathédrale, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",monument_uniformise
FRAD084_07FI003_0006.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale nuage, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale nuage, noir et blanc. Aspect mat",,église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.98,Aucun lieu-dit,Porte de la Cathédrale,APT. — Porte de la Cathédrale.,"43.8761372, 5.3972142","Cathédrale Sainte-Anne, Rue des Marchands, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",edifice
FRAD084_07FI003_0042_01.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale avec bordure, noir et blanc. Aspect mat",,église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Eglise Ste-Anne,33 APT. — Eglise Ste-Anne. — Ancienne Cathédrale. — L.L.,"43.8761372, 5.3972142","Cathédrale Sainte-Anne, Rue des Marchands, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",edifice
FRAD084_07FI003_0007.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat",,église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Avignon,0.95,Aucun lieu-dit,Église Saint-Pierre,,"43.879393265, 5.38921757843",,commune (fallback)
FRAD084_07FI003_0053_01.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat",,église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,La Cathédrale,"Jouve, libraire - Apt
APT — Intérieur de la Cathédrale - La Grande Nef","43.8762072, 5.3968728","Rue de la Cathédrale, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",monument_uniformise
FRAD084_07FI003_0054.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat",,église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.98,Aucun lieu-dit,Basilique Ste-Anne,APT (Vaucluse) — Intérieur de la Basilique Ste-Anne,"43.8761372, 5.3972142","Cathédrale Sainte-Anne, Rue des Marchands, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",edifice
FRAD084_07FI003_0055.jpg,[avant 1910],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blancx. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blancx. Aspect mat",,église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,La Cathédrale,"Edition A. Suau, libraire, Apt (26)
Apt - La Cathédrale (Intérieur de la Basilique Ste-Anne).","43.8762072, 5.3968728","Rue de la Cathédrale, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",monument_uniformise
FRAD084_07FI003_0069.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat",Don des Archives départementales des Bouches-du-Rhône (2002),église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,La Cathédrale (Grande Nef),Apt (Vaucluse) La Cathédrale (Grande Nef) Edition Suau - Apt,"43.8761372, 5.3972142","Cathédrale Sainte-Anne, Rue des Marchands, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",edifice
FRAD084_07FI003_0008.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat",,église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,,0.95,Aucun lieu-dit,Eglise de None,,"43.879393265, 5.38921757843",,commune (fallback)
FRAD084_07FI003_0070.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat",Don des Archives départementales des Bouches-du-Rhône (2002),église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.95,Sainte-Anne,Première Crypte Romane,"Phot. J. Maussler, Avignon
SAINT-ANNE-d'APT — Première Crypte Romane du XIe siècle","43.8761372, 5.3972142","Cathédrale Sainte-Anne, Rue des Marchands, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",edifice
FRAD084_07FI003_0071.jpg,[avant 1920],"Dimensions 9 x 14 cm

Données techniques Carte postale pleine feuille, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale pleine feuille, noir et blanc. Aspect mat",Don des Archives départementales des Bouches-du-Rhône (2002),église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Eglise de SAINTE-ANNE-d'APT,"Phot. J. Maussier, Avignon
Eglise de SAINTE-ANNE-d'APT — Le Sanctuaire","43.8761372, 5.3972142","Cathédrale Sainte-Anne, Rue des Marchands, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",edifice
FRAD084_07FI003_0072.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat",Don des Archives départementales des Bouches-du-Rhône (2002),église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Sainte-Anne d'Apt,"Coll. Bureau de la Presse Catholique
APT (Vaucluse). — Sainte-Anne d'Apt. — Intérieur de l'Église (XIe siècle).","43.8757701, 5.3967991","Rue Sainte-Anne, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",monument_uniformise
FRAD084_07FI003_0011.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale nuage, noir et blanc. Aspect mat",9 x 14 cm,"Carte postale nuage, noir et blanc. Aspect mat",,église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Tombeaux,APT. — Eglise. Tombeaux (face Sud).,"43.8761372, 5.3972142","Cathédrale Sainte-Anne, Rue des Marchands, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",edifice
FRAD084_07FI003_0012.jpg,[vers 1900],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat",,église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.95,Sainte-Anne d'Apt,Tombeau du IVe siècle,APT (Vaucluse). — Sainte-Anne d'Apt - Tombeau du IVe siècle.,"43.8761372, 5.3972142","Cathédrale Sainte-Anne, Rue des Marchands, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",edifice
FRAD084_07FI003_0009.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat",,église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,,0.95,Aucun lieu-dit,Eglise de None,JOSEPH PLATROCELLI,"43.879393265, 5.38921757843",,commune (fallback)
FRAD084_07FI003_0010.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat",,église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,,0.95,Aucun lieu-dit,Aucun monument,,"43.879393265, 5.38921757843",,commune (fallback)
FRAD084_07FI003_0073.jpg,[vers 1930],"Dimensions 9 x 14 cm

Données techniques Carte postale avec bordure, sépia. Aspect mat",9 x 14 cm,"Carte postale avec bordure, sépia. Aspect mat",Don des Archives départementales des Bouches-du-Rhône (2002),église cathédrale,"Apt (Vaucluse, France)","Apt (Vaucluse, France) -- Cathédrale Sainte-Anne",43.879393265,5.38921757843,84003.0,Apt,0.95,Aucun lieu-dit,Crypte supérieure,"Coll. Bureau de la Presse Catholique
APT (Vaucluse). — Sainte-Anne d'Apt. - Crypte supérieure (XIe siècle).","43.8761372, 5.3972142","Cathédrale Sainte-Anne, Rue des Marchands, Centre-ville, Apt, Vaucluse, Provence-Alpes-Côte d'Azur, France métropolitaine, 84400, France",edifice
